player,season,league,team,nation,pos,age,born,Playing Time MP,Playing Time Starts,Minutes de jeu,Playing Time 90s,G,A,Performance G+A,G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,xG,Expected npxG,xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocs_totaux,Blocks Sh,Blocks Pass,Interceptions,Tkl+Int,Degagements,Err,Standard Gls,Tirs,Tirs_Cadres,Standard Sh/90,Standard SoT/90,Standard FK,Standard PK,Standard PKatt,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Aerial Duels Won,Aerial Duels Lost,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Valeur marchande (euros),90s_calcul,G_per90,G-PK_per90,A_per90,Tirs_per90,Tirs_Cadres_per90,xG_per90,xAG_per90,Interceptions_per90,Blocs_totaux_per90,uefa_coeff,Aerial_Wins_Pct,Dribble_Succ_Pct,Finishing_ratio,OSI_raw,PMI_raw,DSI_raw,Off Index,Playmaking Index,Def Index
Junior Stanislas,2022,ENG-Premier League,Bournemouth,ENG,MF,32.0,1989.0,4,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.05,0.19,0.25,0.05,0.25,0.7,0,0,0,0,0,0,0,0,2,1,1,0,0,0.0,0,0,1,0,1.48,0.0,0,0,0,22,28,78.6,329,71,12,14,85.7,9,11,81.8,0,1,0,0.2,-0.1,2,3,0,0,4,0,1,34,0,3,15,16,3,34,0,0,0,18,92,13,0,1,0,1,1,27,5,500000.0,0.6777777777777778,0.0,0.0,0.0,1.4732362088721558,0.0,0.0,0.1473236208872156,0.0,2.946472417744312,10.0,0.0,0.0,0.0,10.2,245.79999999999998,14.0,0.7092221444943405,70.05368059046188,0.5243881606563051
Junya Ito,2022,FRA-Ligue 1,Reims,JPN,FW,29.0,1993.0,35,34,2916,32.4,6,5,11,6,0,0,3,1,5.7,5.7,8.0,13.7,133,141,338,0.19,0.15,0.34,0.19,0.34,0.18,0.25,0.42,0.18,0.42,32.4,40,20,14,15,11,13,53,40,29,1,28,8,48,4.0,1,6,42,17,1.3,0.52,0,0,0,708,1125,62.9,11236,4338,363,479,75.8,253,392,64.5,59,151,5,9.2,-3.0,65,68,73,21,141,29,26,1471,8,130,538,832,112,1471,141,62,62,1123,8281,4060,133,89,43,89,44,1076,338,10000000.0,32.4,0.1851794697694515,0.1851794697694515,0.1543162248078763,1.296256288386161,0.5246751643467795,0.175920496280979,0.2469059596926021,0.2469059596926021,0.8950341038856826,8.498,51.78571428571429,43.66197183098591,13.953488372093023,66.638,232.69850301810862,294.6837142857143,18.903349140390524,66.19410075519562,25.055590937400567
Junya Ito,2023,FRA-Ligue 1,Reims,JPN,"FW,MF",30.0,1993.0,31,31,2714,30.2,3,7,10,3,0,0,2,0,4.5,4.5,11.5,16.0,123,139,287,0.1,0.23,0.33,0.1,0.33,0.15,0.38,0.53,0.15,0.53,30.2,33,15,11,14,8,10,36,26,23,1,22,14,47,7.0,0,3,46,15,1.53,0.5,1,0,0,741,1131,65.5,12890,5184,371,476,77.9,257,362,71.0,88,204,7,9.9,-4.5,80,82,58,26,139,18,34,1428,15,134,538,776,100,1428,108,54,46,1069,7115,3389,123,76,35,72,37,1026,287,8000000.0,30.155555555555555,0.0994808573039213,0.0994808573039213,0.2321220003758165,1.525373145326795,0.4974042865196069,0.149221285955882,0.3813432863316986,0.4642440007516331,0.7626865726633973,8.498,33.9622641509434,49.54128440366973,6.382978723404255,56.248,238.5031930067509,249.16026415094336,15.553886376164977,67.9041087383369,21.076931223583642
Juraj Kucka,2020,ITA-Serie A,Parma,SVK,"MF,FW",33.0,1987.0,28,28,2334,25.9,7,2,9,3,4,4,8,0,7.1,4.0,2.0,5.9,35,77,117,0.27,0.08,0.35,0.12,0.19,0.27,0.08,0.35,0.15,0.23,25.9,67,36,21,37,9,26,74,48,25,3,22,28,95,25.0,0,7,56,15,2.16,0.58,2,4,4,663,929,71.4,10151,2630,370,458,80.8,229,304,75.3,44,84,2,1.7,0.0,17,54,17,4,77,79,59,1250,44,208,673,378,56,1246,59,31,28,658,3326,1498,35,23,5,48,30,885,117,3000000.0,25.933333333333334,0.2699124712414688,0.1156767733892009,0.0771178489261339,2.1592997699317507,0.5783838669460046,0.2737683636877755,0.0771178489261339,1.079649884965875,0.9639731115766744,8.0,56.83453237410072,51.66666666666667,5.263157894736842,69.07,260.9170263788969,441.3345323741007,19.687361983758812,74.50701674447714,37.87258306341913
Jurriën Timber,2023,ENG-Premier League,Arsenal,NED,DF,22.0,2001.0,2,1,71,0.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2,2,1,1,0,0,0,0,1,0,1,0,2,1.0,0,0,0,0,0.0,0.0,0,0,0,66,74,89.2,982,221,35,36,97.2,30,33,90.9,1,2,0,0.0,0.0,0,11,0,0,8,1,1,79,0,11,51,17,1,79,1,1,0,61,249,121,0,3,0,0,1,61,5,38000000.0,0.7888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660008440005628,10.0,33.33333333333333,50.0,0.0,10.0,307.6,53.43333333333333,0.6447474040857643,88.25938900295367,3.97078368319191
Justin Diehl,2022,GER-Bundesliga,Köln,GER,"MF,FW",17.0,2004.0,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,2,2,100.0,19,0,2,2,100.0,0,0,81.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,1,0,1,3,17,12,0,0,0,0,0,4,1,500000.0,0.1888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.909,0.0,0.0,0.0,8.909,308.909,8.909,0.2930376951569801,88.6450082960273,0.07944480633943028
Justin Diehl,2023,GER-Bundesliga,Köln,GER,"FW,MF",18.0,2004.0,7,1,168,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,2,17,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.23,0.12,0.23,1.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1,0,7,2,3.75,1.07,1,0,0,41,64,64.1,657,189,21,25,84.0,13,20,65.0,5,14,0,0.2,-0.2,5,1,2,1,2,0,2,96,2,11,31,54,10,96,15,8,6,55,500,204,6,2,5,9,1,57,17,2500000.0,1.8666666666666667,0.0,0.0,0.0,3.747992147064073,1.0708548991611635,0.1070854899161163,0.1070854899161163,0.0,0.5354274495805819,8.909,0.0,50.0,0.0,14.149000000000001,221.20899999999997,10.909,1.9822758938616827,62.809399432345614,0.25424085989153195
Justin Kluivert,2020,GER-Bundesliga,RB Leipzig,NED,"FW,MF",21.0,1999.0,21,8,832,9.2,3,1,4,3,0,0,2,0,3.6,3.6,1.0,4.6,43,13,109,0.33,0.11,0.44,0.33,0.44,0.4,0.11,0.51,0.4,0.51,9.2,2,1,1,1,0,0,2,2,4,0,4,5,7,1.5,0,3,19,7,6.73,0.77,0,0,0,175,256,62.900000000000006,2537,502,96,130,54.05,56,75,62.65,11,23,1,1.0,0.0,12,10,9,3,13,6,14,360,2,21,124,215,61,360,40,22,18,236,1731,837,43,19,25,23,13,285,109,28000000.0,9.244444444444444,0.3244841303224411,0.3244841303224411,0.108161376774147,2.0550661587087937,0.7571296374190293,0.3893809563869294,0.108161376774147,0.5408068838707352,0.4326455070965881,8.909,28.57142857142857,53.65853658536586,15.0,35.779,228.14384320557494,63.63042857142857,8.955219069049223,64.85234010042082,4.861989685848898
Justin Kluivert,2022,ESP-La Liga,Valencia,NED,"FW,MF",23.0,1999.0,26,15,1447,16.1,6,0,6,5,1,1,4,0,6.6,5.9,2.4,8.2,58,33,126,0.37,0.0,0.37,0.31,0.31,0.41,0.15,0.56,0.36,0.51,16.1,17,14,7,4,6,6,12,6,4,0,4,7,24,4.0,0,6,43,15,2.67,0.93,2,1,1,276,399,69.2,4236,977,163,203,80.3,80,112,71.4,23,50,0,2.1,-2.4,23,15,21,10,33,8,22,583,7,48,153,401,65,582,63,30,30,358,3045,1553,58,33,22,39,22,392,126,14000000.0,16.07777777777778,0.3731626920233019,0.3109689100194182,0.0,2.6743326261669966,0.9329067300582546,0.410478961225632,0.1492650768093207,0.4353564740271855,0.2487751280155345,8.819,25.806451612903224,46.875,11.363636363636363,64.639,242.910935483871,125.02545161290324,18.2589241100068,69.20258890493565,10.22779355354396
Justin Kluivert,2023,ENG-Premier League,Bournemouth,NED,"MF,FW",24.0,1999.0,32,26,1916,21.3,7,1,8,7,0,0,5,0,6.2,6.2,1.9,8.1,65,50,114,0.33,0.05,0.38,0.33,0.38,0.29,0.09,0.38,0.29,0.38,21.3,28,14,5,12,11,8,30,22,16,1,15,8,36,11.0,0,7,56,20,2.63,0.94,3,0,0,288,421,68.4,4393,1193,147,194,75.8,104,137,75.9,18,32,1,1.6,-0.9,21,10,24,2,50,12,22,694,13,86,224,397,108,694,67,24,41,414,2930,1644,65,37,35,50,30,442,114,14000000.0,21.288888888888888,0.3287945764551769,0.3287945764551769,0.0469706537793109,2.630356611641416,0.93941307558622,0.2912180534317282,0.0892442421806908,0.3757652302344879,0.7515304604689759,10.0,34.285714285714285,35.294117647058826,12.280701754385964,78.99,240.10336134453783,205.38571428571427,22.885309108024202,68.37550353070989,17.25112194235278
Justin Njinmah,2022,GER-Bundesliga,Dortmund,GER,FW,21.0,2000.0,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,2,0.0,0,0,0,0,86.3,0,0,81.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,1,3,1,4,1,0,1,6,26,8,1,0,0,0,2,5,4,800000.0,0.2444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.909,0.0,0.0,0.0,8.909,8.909,8.909,0.2930376951569801,0.2677829926691754,0.07944480633943028
Justin Njinmah,2023,GER-Bundesliga,Werder Bremen,GER,FW,22.0,2000.0,24,10,1016,11.3,6,2,8,6,0,0,1,0,4.9,4.9,2.4,7.3,36,13,95,0.53,0.18,0.71,0.53,0.71,0.44,0.21,0.65,0.44,0.65,11.3,5,1,2,2,1,3,9,6,9,1,8,2,7,6.0,0,6,33,14,2.92,1.24,0,0,0,146,215,67.9,1980,397,89,121,73.6,43,58,74.1,6,9,2,2.2,-0.4,13,6,9,1,13,8,15,378,5,39,145,206,57,378,67,26,32,248,1845,900,36,27,21,40,7,267,95,9000000.0,11.28888888888889,0.5314489858181853,0.5314489858181853,0.1771496619393951,2.9229694220000195,1.240047633575766,0.4340166717515181,0.2125795943272741,0.1771496619393951,0.7971734787272781,8.909,33.33333333333333,38.23529411764706,17.647058823529413,58.889,238.90311764705882,84.84233333333334,16.40527532326023,68.02192283847309,6.715868306200893
