player,season,age,born,Minutes de jeu,# 90 min jouées,G,A,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,% dribble  réussis,% passes réussies,% passes courtes réussies,% passes moyennes réussies,% passes longues réussies,% duels aériens gagnés,xG / Tir,Valeur marchande (euros),Chevauchée avant  >5m,Passes avant >10m,Passes > 10m vers l'avant reçues,Tacles réussis qui gagnent la balle,Dribbles subis perdus,Blocs totaux,Interceptions,Tacles réussis + interceptions,Dégagements,Erreurs menant à un tir adverse,Tirs,Tirs cadrés,Distance totale des passes > 10m avant effectuées,Passes menant à un but,Touches ballon en jeu,Passes reçues,team,league,nation,pos
Michael Keane,2021.0,27.0,1993.0,2991.0,33.2,0.09,0.03,0.12,0.09,0.12,0.05,0.03,0.08,0.05,0.08,0.5714285714285714,0.87,0.903,0.9329999999999999,0.6332179930795848,0.6942675159235668,0.09375,20000000.0,0.4216867469879518,2.3493975903614457,0.0903614457831325,0.8433734939759036,0.5120481927710843,1.3855421686746987,1.5361445783132528,2.3795180722891565,4.849397590361446,0.0,0.4819277108433734,0.180722891566265,362.43975903614455,0.2108433734939759,68.88554216867469,47.31927710843373,Everton,ENG-Premier League,ENG,DF
Michael Keane,2022.0,29.0,1993.0,985.0,10.9,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,0.5714285714285714,0.6920000000000001,0.7879999999999999,0.821,0.4193548387096774,0.67,0.0928571428571428,10000000.0,0.18348623853211,2.8440366972477062,0.3669724770642201,0.6422018348623852,0.2752293577981651,1.1009174311926606,1.2844036697247705,1.926605504587156,5.045871559633027,0.091743119266055,1.2844036697247705,0.3669724770642201,273.6697247706422,0.2752293577981651,51.8348623853211,25.229357798165136,Everton,ENG-Premier League,ENG,DF
Michael Keane,2023.0,30.0,1993.0,439.0,4.9,0.21,0.0,0.21,0.21,0.21,0.14,0.0,0.14,0.14,0.14,0.6666666666666666,0.774,0.7829999999999999,0.867,0.5476190476190477,0.5925925925925926,0.1166666666666666,6000000.0,0.8163265306122448,2.8571428571428568,0.6122448979591836,1.4285714285714284,1.2244897959183672,1.020408163265306,1.020408163265306,2.4489795918367343,3.6734693877551017,0.2040816326530612,1.2244897959183672,0.8163265306122448,257.3469387755102,0.0,55.10204081632653,34.69387755102041,Everton,ENG-Premier League,ENG,DF
Michael Langer,2020.0,35.0,1985.0,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.688,1.0,1.0,0.4146341463414634,,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,403.3333333333333,0.0,33.7037037037037,12.592592592592592,Schalke 04,GER-Bundesliga,AUT,GK
Michael Obafemi,2020.0,20.0,2000.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.9229999999999999,0.875,1.0,1.0,0.0,,3000000.0,1.4285714285714286,1.4285714285714286,7.142857142857143,1.4285714285714286,1.4285714285714286,1.4285714285714286,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,31.42857142857143,1.4285714285714286,30.000000000000004,17.142857142857142,Southampton,ENG-Premier League,IRL,FW
Michael Obafemi,2021.0,20.0,2000.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.9229999999999999,0.875,1.0,1.0,0.0,,2500000.0,1.4285714285714286,1.4285714285714286,7.142857142857143,1.4285714285714286,1.4285714285714286,1.4285714285714286,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,31.42857142857143,1.4285714285714286,30.000000000000004,17.142857142857142,Southampton,ENG-Premier League,IRL,FW
Michael Zetterer,2022.0,27.0,1995.0,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.705,1.0,1.0,0.5609756097560976,1.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,709.4117647058823,0.0,38.82352941176471,15.882352941176473,Werder Bremen,GER-Bundesliga,GER,GK
Michael Zetterer,2023.0,28.0,1995.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,,0.7909999999999999,0.992,0.976,0.6014625228519196,0.8125,0.1,3000000.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2592592592592592,0.1111111111111111,0.037037037037037,0.0,650.4814814814815,0.1111111111111111,44.44444444444444,24.074074074074076,Werder Bremen,GER-Bundesliga,GER,GK
Michail Antonio,2020.0,30.0,1990.0,1974.0,21.9,0.46,0.23,0.68,0.46,0.68,0.59,0.14,0.73,0.59,0.73,0.4942528735632184,0.64,0.722,0.639,0.6,0.4465408805031446,0.2047619047619047,12000000.0,2.6940639269406392,1.6438356164383563,8.082191780821919,0.319634703196347,0.273972602739726,0.9132420091324202,0.319634703196347,0.6392694063926941,0.319634703196347,0.0,2.876712328767124,1.0045662100456625,36.34703196347032,1.2328767123287672,35.75342465753425,29.132420091324203,West Ham,ENG-Premier League,JAM,FW
Michail Antonio,2021.0,30.0,1990.0,1974.0,21.9,0.46,0.23,0.68,0.46,0.68,0.59,0.14,0.73,0.59,0.73,0.4942528735632184,0.64,0.722,0.639,0.6,0.4465408805031446,0.2047619047619047,10000000.0,2.6940639269406392,1.6438356164383563,8.082191780821919,0.319634703196347,0.273972602739726,0.9132420091324202,0.319634703196347,0.6392694063926941,0.319634703196347,0.0,2.876712328767124,1.0045662100456625,36.34703196347032,1.2328767123287672,35.75342465753425,29.132420091324203,West Ham,ENG-Premier League,JAM,FW
Michail Antonio,2022.0,32.0,1990.0,1829.0,20.3,0.25,0.15,0.39,0.25,0.39,0.32,0.06,0.38,0.32,0.38,0.4090909090909091,0.534,0.679,0.509,0.3870967741935484,0.3623188405797101,0.1692307692307692,7000000.0,2.413793103448276,1.3300492610837438,5.911330049261084,0.689655172413793,0.4433497536945812,0.6403940886699507,0.2463054187192118,0.9359605911330048,0.4433497536945812,0.0,1.921182266009852,0.6403940886699507,24.679802955665025,0.7389162561576355,29.35960591133005,23.448275862068964,West Ham,ENG-Premier League,JAM,FW
Michail Antonio,2023.0,33.0,1990.0,1695.0,18.8,0.32,0.11,0.42,0.32,0.42,0.31,0.05,0.35,0.31,0.35,0.4677419354838709,0.584,0.721,0.5329999999999999,0.5,0.3837209302325581,0.1933333333333333,4000000.0,2.553191489361702,1.1702127659574468,5.531914893617021,0.7978723404255319,0.425531914893617,0.851063829787234,0.2127659574468085,1.0106382978723405,0.2127659574468085,0.0,1.5957446808510638,0.7446808510638298,33.29787234042553,0.425531914893617,28.03191489361702,21.170212765957444,West Ham,ENG-Premier League,JAM,FW
Michele Castagnetti,2022.0,32.0,1989.0,1412.0,15.7,0.0,0.06,0.06,0.0,0.06,0.04,0.12,0.16,0.04,0.16,0.6666666666666666,0.773,0.858,0.802,0.5486725663716814,0.391304347826087,0.0499999999999999,700000.0,0.89171974522293,7.643312101910828,0.6369426751592357,2.9299363057324843,2.2929936305732483,0.89171974522293,0.9554140127388536,3.8853503184713376,1.4012738853503186,0.0,0.7643312101910829,0.0636942675159235,271.14649681528664,1.6560509554140128,59.93630573248408,35.095541401273884,Cremonese,ITA-Serie A,ITA,MF
Michele Di Gregorio,2022.0,25.0,1997.0,3330.0,37.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.76,1.0,0.975,0.5,0.8,,8000000.0,0.0,0.0,0.0,0.0,0.081081081081081,0.027027027027027,0.1081081081081081,0.1081081081081081,0.4864864864864865,0.081081081081081,0.0,0.0,537.027027027027,0.027027027027027,43.43243243243244,22.72972972972973,Monza,ITA-Serie A,ITA,GK
Michy Batshuayi,2020.0,26.0,1993.0,728.0,8.1,0.25,0.12,0.37,0.25,0.37,0.19,0.2,0.4,0.19,0.4,0.6470588235294118,0.701,0.818,0.8109999999999999,0.6,0.4,0.1333333333333333,10000000.0,1.9753086419753088,1.6049382716049383,5.432098765432099,0.617283950617284,0.9876543209876544,0.617283950617284,0.4938271604938272,1.1111111111111112,0.617283950617284,0.0,1.4814814814814816,0.7407407407407408,36.17283950617284,1.1111111111111112,31.481481481481485,24.320987654320987,Crystal Palace,ENG-Premier League,BEL,FW
Mickael Malsa,2020.0,24.0,1995.0,2338.0,26.0,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.09,0.06,0.09,0.6451612903225806,0.843,0.905,0.877,0.6666666666666666,0.42,0.0666666666666666,5000000.0,0.9230769230769232,5.269230769230769,0.5769230769230769,2.1153846153846154,1.0769230769230769,1.4615384615384617,1.6538461538461535,3.769230769230769,1.3846153846153846,0.0769230769230769,0.9230769230769232,0.2692307692307692,247.3846153846154,0.4615384615384615,63.03846153846154,43.80769230769231,Levante,ESP-La Liga,MTQ,MF
Mickael Malsa,2021.0,24.0,1995.0,2338.0,26.0,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.09,0.06,0.09,0.6451612903225806,0.843,0.905,0.877,0.6666666666666666,0.42,0.0666666666666666,3000000.0,0.9230769230769232,5.269230769230769,0.5769230769230769,2.1153846153846154,1.0769230769230769,1.4615384615384617,1.6538461538461535,3.769230769230769,1.3846153846153846,0.0769230769230769,0.9230769230769232,0.2692307692307692,247.3846153846154,0.4615384615384615,63.03846153846154,43.80769230769231,Levante,ESP-La Liga,MTQ,MF
Mickael Malsa,2022.0,26.0,1995.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,0.778,0.625,,0.5,,1500000.0,0.0,6.25,0.0,2.5,3.75,1.25,2.5,5.0,3.75,0.0,0.0,0.0,115.0,0.0,38.75,18.75,Valladolid,ESP-La Liga,MTQ,MF
Mickaël Alphonse,2022.0,33.0,1989.0,1361.0,15.1,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.08,0.03,0.08,0.5263157894736842,0.653,0.831,0.6990000000000001,0.3383458646616541,0.5423728813559322,0.05,250000.0,1.9867549668874172,3.377483443708609,2.251655629139073,2.3178807947019866,0.8609271523178809,1.1258278145695364,2.3178807947019866,4.635761589403973,2.913907284768212,0.0662251655629139,0.6622516556291391,0.1324503311258278,226.0264900662252,0.728476821192053,58.211920529801326,26.688741721854303,Ajaccio,FRA-Ligue 1,GLP,DF
Mickaël Barreto,2022.0,31.0,1991.0,1325.0,14.7,0.07,0.07,0.14,0.07,0.14,0.06,0.13,0.19,0.06,0.19,0.4693877551020408,0.6920000000000001,0.83,0.7490000000000001,0.4624277456647399,0.5625,0.0473684210526315,400000.0,1.7687074829931977,5.918367346938775,3.605442176870748,2.17687074829932,2.517006802721089,1.1564625850340136,1.2244897959183674,3.4013605442176877,0.7482993197278912,0.0,1.2925170068027212,0.272108843537415,229.4557823129252,1.2244897959183674,59.1156462585034,36.25850340136055,Ajaccio,FRA-Ligue 1,FRA,MF
Mickaël Cuisance,2020.0,20.0,1999.0,1042.0,5.8,0.18,0.09,0.13,0.18,0.13,0.035,0.025,0.06,0.035,0.06,0.3939393939393939,0.865,0.955,0.9265000000000001,0.3431372549019608,0.3448275862068966,0.0888888888888888,7000000.0,3.333333333333333,1.973684210526316,4.824561403508772,1.0526315789473684,1.0087719298245614,3.0701754385964914,0.13157894736842105,1.1842105263157894,0.17543859649122806,0.0,0.7894736842105263,0.2631578947368421,65.13157894736841,0.39473684210526316,57.719298245614034,43.859649122807014,Marseille,FRA-Ligue 1,FRA,MF
Mickaël Cuisance,2021.0,20.0,1999.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,1.0,1.0,0.0,,,4000000.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,45.0,Bayern Munich,GER-Bundesliga,FRA,FW
Mickaël Cuisance,2022.0,22.0,1999.0,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,0.07,0.17,0.6666666666666666,0.789,0.9309999999999999,0.841,0.5,0.2941176470588235,0.05,3000000.0,1.5942028985507246,3.333333333333333,4.492753623188405,1.884057971014493,2.608695652173913,1.4492753623188406,0.7246376811594203,2.608695652173913,0.5797101449275363,0.0,1.4492753623188406,0.2898550724637681,118.69565217391305,0.8695652173913043,42.028985507246375,25.94202898550725,Sampdoria,ITA-Serie A,FRA,MF
Micky van de Ven,2022.0,21.0,2001.0,2970.0,33.0,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08,0.59375,0.877,0.914,0.9440000000000001,0.614406779661017,0.5223880597014925,0.08125,30000000.0,1.303030303030303,3.363636363636364,0.696969696969697,1.3636363636363635,0.3333333333333333,1.2727272727272727,0.7878787878787878,2.1515151515151514,3.272727272727273,0.0606060606060606,0.4848484848484848,0.0303030303030303,301.1212121212121,0.1818181818181818,61.90909090909091,40.30303030303031,Wolfsburg,GER-Bundesliga,NED,DF
Micky van de Ven,2023.0,22.0,2001.0,2339.0,26.0,0.12,0.0,0.12,0.12,0.12,0.02,0.0,0.02,0.02,0.02,0.5555555555555556,0.938,0.966,0.95,0.7983870967741935,0.4810126582278481,0.075,55000000.0,0.7307692307692307,4.153846153846154,0.3461538461538461,1.8846153846153848,0.3461538461538461,0.9615384615384616,0.6923076923076923,2.576923076923077,3.0,0.0384615384615384,0.3076923076923077,0.1153846153846153,391.2307692307692,0.0384615384615384,77.8076923076923,57.65384615384615,Tottenham,ENG-Premier League,NED,DF
Miguel Almirón,2022.0,28.0,1994.0,2491.0,27.7,0.4,0.07,0.47,0.4,0.47,0.29,0.11,0.4,0.29,0.4,0.430379746835443,0.826,0.905,0.8079999999999999,0.725,0.375,0.1159420289855072,32000000.0,2.779783393501805,4.476534296028881,9.530685920577618,1.660649819494585,0.8664259927797834,0.9025270758122744,0.3610108303249097,2.0216606498194944,0.6137184115523466,0.0,2.490974729241877,0.7220216606498195,95.92057761732852,0.9386281588447654,46.931407942238266,33.35740072202166,Newcastle Utd,ENG-Premier League,PAR,FW
Miguel Almirón,2023.0,29.0,1994.0,1937.0,21.5,0.14,0.05,0.19,0.14,0.19,0.21,0.12,0.33,0.21,0.33,0.4423076923076923,0.8340000000000001,0.9009999999999999,0.8320000000000001,0.5526315789473685,0.4615384615384615,0.1097560975609756,20000000.0,3.627906976744186,3.627906976744186,7.534883720930233,1.6744186046511629,0.8372093023255814,1.3488372093023255,0.4651162790697674,2.13953488372093,0.6046511627906976,0.0,1.9069767441860463,0.5581395348837209,85.86046511627907,1.1162790697674418,47.86046511627907,34.46511627906977,Newcastle Utd,ENG-Premier League,PAR,FW
Miguel Atienza,2020.0,21.0,1999.0,838.0,9.3,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,0.3333333333333333,0.795,0.8320000000000001,0.797,0.7352941176470589,0.6097560975609756,0.06,600000.0,0.5376344086021505,3.333333333333333,1.075268817204301,2.150537634408602,1.6129032258064515,1.5053763440860215,0.9677419354838708,3.118279569892473,1.2903225806451613,0.0,0.5376344086021505,0.0,105.0537634408602,0.4301075268817204,45.59139784946236,25.268817204301072,Eibar,ESP-La Liga,ESP,MF
Miguel Gutiérrez,2020.0,19.0,2001.0,316.0,3.5,0.0,0.28,0.28,0.0,0.28,0.0,0.08,0.08,0.0,0.08,0.5454545454545454,0.848,0.9390000000000001,0.8420000000000001,0.5625,0.6,,5000000.0,3.7142857142857135,6.0,7.714285714285714,1.1428571428571428,1.7142857142857142,0.8571428571428571,1.4285714285714286,2.571428571428572,1.4285714285714286,0.0,0.0,0.0,252.8571428571429,1.1428571428571428,91.14285714285714,63.142857142857146,Real Madrid,ESP-La Liga,ESP,DF
Miguel Gutiérrez,2021.0,19.0,2001.0,316.0,3.5,0.0,0.28,0.28,0.0,0.28,0.0,0.08,0.08,0.0,0.08,0.5454545454545454,0.848,0.9390000000000001,0.8420000000000001,0.5625,0.6,,6000000.0,3.7142857142857135,6.0,7.714285714285714,1.1428571428571428,1.7142857142857142,0.8571428571428571,1.4285714285714286,2.571428571428572,1.4285714285714286,0.0,0.0,0.0,252.8571428571429,1.1428571428571428,91.14285714285714,63.142857142857146,Real Madrid,ESP-La Liga,ESP,DF
Miguel Gutiérrez,2022.0,21.0,2001.0,2390.0,26.6,0.08,0.11,0.19,0.08,0.19,0.03,0.12,0.15,0.03,0.15,0.4666666666666667,0.815,0.9159999999999999,0.82,0.5426356589147286,0.36,0.0470588235294117,10000000.0,3.045112781954887,4.699248120300752,5.56390977443609,1.5413533834586466,0.5263157894736842,0.8646616541353384,0.6766917293233082,2.218045112781955,1.5789473684210529,0.037593984962406,0.6390977443609023,0.150375939849624,197.9323308270677,0.8270676691729323,61.20300751879699,38.98496240601504,Girona,ESP-La Liga,ESP,DF
Miguel Gutiérrez,2023.0,22.0,2001.0,3032.0,33.7,0.06,0.21,0.27,0.06,0.27,0.08,0.22,0.3,0.08,0.3,0.3968253968253968,0.86,0.9390000000000001,0.861,0.6575342465753424,0.55,0.0823529411764705,25000000.0,2.1958456973293767,4.332344213649852,5.45994065281899,0.8605341246290801,0.6528189910979227,0.801186943620178,0.6528189910979227,1.5133531157270028,1.9584569732937684,0.059347181008902,1.0089020771513353,0.1483679525222551,194.27299703264092,1.2462908011869436,64.74777448071217,42.34421364985163,Girona,ESP-La Liga,ESP,DF
Miguel Rodríguez,2023.0,20.0,2003.0,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.11,0.07,0.11,0.1764705882352941,0.7070000000000001,0.873,0.605,0.1666666666666666,0.1111111111111111,0.0333333333333333,800000.0,4.242424242424242,2.4242424242424243,10.606060606060607,1.8181818181818183,1.8181818181818183,2.4242424242424243,1.2121212121212122,3.0303030303030303,0.0,0.0,1.8181818181818183,0.0,78.18181818181819,0.6060606060606061,51.51515151515152,35.45454545454545,Celta Vigo,ESP-La Liga,ESP,MF
Miguel Trauco,2020.0,27.0,1992.0,2035.0,22.6,0.0,0.09,0.09,0.0,0.09,0.01,0.14,0.15,0.01,0.15,0.3571428571428571,0.7559999999999999,0.899,0.7809999999999999,0.4439024390243902,0.55,0.0333333333333333,1800000.0,0.7964601769911503,3.982300884955752,3.628318584070796,2.079646017699115,0.8849557522123893,0.8407079646017699,1.327433628318584,3.407079646017699,1.5044247787610618,0.0442477876106194,0.2654867256637168,0.0442477876106194,387.6106194690265,1.327433628318584,72.0796460176991,40.79646017699115,Saint-Ã‰tienne,FRA-Ligue 1,PER,DF
Miguel Trauco,2021.0,27.0,1992.0,2035.0,22.6,0.0,0.09,0.09,0.0,0.09,0.01,0.14,0.15,0.01,0.15,0.3571428571428571,0.7559999999999999,0.899,0.7809999999999999,0.4439024390243902,0.55,0.0333333333333333,1800000.0,0.7964601769911503,3.982300884955752,3.628318584070796,2.079646017699115,0.8849557522123893,0.8407079646017699,1.327433628318584,3.407079646017699,1.5044247787610618,0.0442477876106194,0.2654867256637168,0.0442477876106194,387.6106194690265,1.327433628318584,72.0796460176991,40.79646017699115,Saint-Ã‰tienne,FRA-Ligue 1,PER,DF
Miguel Veloso,2020.0,34.0,1986.0,1316.0,14.6,0.14,0.14,0.27,0.0,0.14,0.14,0.05,0.19,0.03,0.08,0.75,0.759,0.8390000000000001,0.838,0.5511811023622047,0.5217391304347826,0.19,900000.0,1.3013698630136987,5.821917808219178,0.7534246575342466,1.6438356164383563,1.5068493150684932,0.8219178082191781,0.8219178082191781,2.4657534246575343,1.7123287671232876,0.0,0.684931506849315,0.136986301369863,226.91780821917808,0.7534246575342466,63.42465753424658,38.013698630136986,Hellas Verona,ITA-Serie A,POR,MF
Miguel Veloso,2021.0,34.0,1986.0,1316.0,14.6,0.14,0.14,0.27,0.0,0.14,0.14,0.05,0.19,0.03,0.08,0.75,0.759,0.8390000000000001,0.838,0.5511811023622047,0.5217391304347826,0.19,900000.0,1.3013698630136987,5.821917808219178,0.7534246575342466,1.6438356164383563,1.5068493150684932,0.8219178082191781,0.8219178082191781,2.4657534246575343,1.7123287671232876,0.0,0.684931506849315,0.136986301369863,226.91780821917808,0.7534246575342466,63.42465753424658,38.013698630136986,Hellas Verona,ITA-Serie A,POR,MF
Miguel Veloso,2022.0,36.0,1986.0,1163.0,12.9,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.2,0.04,0.2,0.5,0.716,0.843,0.8390000000000001,0.4705882352941176,0.5,0.03125,500000.0,1.317829457364341,6.511627906976744,1.7054263565891472,2.558139534883721,0.7751937984496123,2.0155038759689923,0.4651162790697674,3.0232558139534884,1.0852713178294573,0.0,1.2403100775193798,0.1550387596899224,256.9767441860465,1.550387596899225,56.04651162790697,25.42635658914729,Hellas Verona,ITA-Serie A,POR,MF
Miguel Ángel Rubio,2021.0,22.0,1998.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,,0.722,0.9329999999999999,0.773,0.5,0.5294117647058824,0.1,600000.0,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,2.0,2.0,7.333333333333333,0.0,0.6666666666666666,0.0,293.3333333333333,0.0,49.333333333333336,19.33333333333333,Valladolid,ESP-La Liga,ESP,DF
Miguel Ángel Rubio,2023.0,25.0,1998.0,1560.0,17.3,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,0.7142857142857143,0.8029999999999999,0.878,0.8809999999999999,0.4833333333333333,0.6590909090909091,0.0888888888888888,600000.0,0.4046242774566473,1.560693641618497,0.0578034682080924,1.1560693641618496,0.4046242774566473,1.791907514450867,1.6184971098265897,2.7745664739884397,4.277456647398844,0.1156069364161849,0.5202312138728323,0.1156069364161849,249.47976878612715,0.1156069364161849,56.35838150289017,32.312138728323696,Granada,ESP-La Liga,ESP,DF
Miha Blažič,2022.0,29.0,1993.0,1979.0,22.0,0.09,0.0,0.09,0.09,0.09,0.07,0.0,0.07,0.07,0.07,0.0,0.875,0.915,0.934,0.6634615384615384,0.6984126984126984,0.2,1800000.0,0.0,2.909090909090909,0.0,0.3636363636363636,0.3636363636363636,1.1363636363636365,1.0,1.3636363636363635,3.636363636363636,0.0454545454545454,0.3636363636363636,0.1818181818181818,349.0,0.0454545454545454,61.18181818181818,40.59090909090909,Angers,FRA-Ligue 1,SVN,DF
Miha Zajc,2020.0,26.0,1994.0,1863.0,20.7,0.05,0.14,0.19,0.05,0.19,0.08,0.1,0.19,0.08,0.19,0.5869565217391305,0.795,0.9159999999999999,0.809,0.55,0.4090909090909091,0.0947368421052631,3000000.0,2.028985507246377,4.63768115942029,2.028985507246377,1.0628019323671498,1.2560386473429952,1.4492753623188406,1.3043478260869563,2.3671497584541066,0.9178743961352658,0.0,0.9178743961352658,0.1932367149758454,144.15458937198068,0.9178743961352658,62.80193236714976,43.091787439613526,Genoa,ITA-Serie A,SVN,MF
Mihailo IvanoviÄ‡,2022.0,17.0,2004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.789,0.8859999999999999,0.8490000000000001,,,,150000.0,,,,,,,,,,,0.0,0.0,,,,,Sampdoria,ITA-Serie A,SRB,FW
Mihailo RistiÄ‡,2020.0,24.0,1995.0,2236.0,24.8,0.0,0.08,0.08,0.0,0.08,0.03,0.07,0.1,0.03,0.1,0.4888888888888889,0.759,0.8909999999999999,0.772,0.5826086956521739,0.4615384615384615,0.0349999999999999,2500000.0,2.661290322580645,3.185483870967742,4.556451612903226,1.814516129032258,0.6451612903225806,1.2096774193548387,1.0483870967741935,2.8629032258064515,2.298387096774193,0.0,0.8064516129032258,0.2419354838709677,271.7741935483871,0.7258064516129032,62.66129032258064,35.40322580645161,Montpellier,FRA-Ligue 1,SRB,DF
Mihailo RistiÄ‡,2021.0,24.0,1995.0,2236.0,24.8,0.0,0.08,0.08,0.0,0.08,0.03,0.07,0.1,0.03,0.1,0.4888888888888889,0.759,0.8909999999999999,0.772,0.5826086956521739,0.4615384615384615,0.0349999999999999,3500000.0,2.661290322580645,3.185483870967742,4.556451612903226,1.814516129032258,0.6451612903225806,1.2096774193548387,1.0483870967741935,2.8629032258064515,2.298387096774193,0.0,0.8064516129032258,0.2419354838709677,271.7741935483871,0.7258064516129032,62.66129032258064,35.40322580645161,Montpellier,FRA-Ligue 1,SRB,DF
Mika Màrmol,2023.0,21.0,2002.0,3178.0,35.3,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.03,0.0,0.03,0.5151515151515151,0.882,0.9470000000000001,0.925,0.4403669724770642,0.4769230769230769,0.0666666666666666,15000000.0,1.019830028328612,4.022662889518414,0.3682719546742209,1.98300283286119,0.509915014164306,1.104815864022663,1.246458923512748,3.229461756373938,4.164305949008499,0.056657223796034,0.0849858356940509,0.0,408.1869688385269,0.141643059490085,83.73937677053826,56.288951841359776,Las Palmas,ESP-La Liga,ESP,DF
